"item_id","dataset_id","status","file_name","creation_date","update_date","resolved_wos_ut"
CTNG2026020016467220,DATA2026020034944830,A,CTNG2026020.XML,2026-08-20 06:09:08.189,2026-08-20 06:09:30.453,WOS:001691937600001
CTNG2026020016467231,DATA2026020034944850,A,CTNG2026020.XML,2026-08-20 06:09:08.300,2026-08-20 06:09:30.655,null
CTNG2026020016467199,DATA2026020034944797,A,CTNG2026020.XML,2026-08-20 06:09:07.836,2026-08-20 06:09:30.836,WOS:001612401200001
CTNG2026020016467185,DATA2026020034944783,A,CTNG2026020.XML,2026-08-20 06:09:07.513,2026-08-20 06:09:29.991,WOS:001614514500001
CTNG2026020016467211,DATA2026020034944814,A,CTNG2026020.XML,2026-08-20 06:09:08.089,2026-08-20 06:09:30.658,WOS:001437100400001
CTNG2026020016467198,DATA2026020034944796,A,CTNG2026020.XML,2026-08-20 06:09:07.819,2026-08-20 06:09:30.852,WOS:001615981100001
CTNG2026020016467205,DATA2026020034944808,A,CTNG2026020.XML,2026-08-20 06:09:07.936,2026-08-20 06:09:31.196,WOS:001443130100001
CTNG2026020016467235,DATA2026020034944867,A,CTNG2026020.XML,2026-08-20 06:09:08.342,2026-08-20 06:09:31.829,WOS:001486133900002
CTNG2026020016467241,DATA2026020034944875,A,CTNG2026020.XML,2026-08-20 06:09:08.419,2026-08-20 06:09:32.184,WOS:001607895300015
CTNG2026020016467268,DATA2026020034944909,A,CTNG2026020.XML,2026-08-20 06:09:08.802,2026-08-20 06:09:32.259,WOS:001615457100001
CTNG2026020016467282,DATA2026020034944923,A,CTNG2026020.XML,2026-08-20 06:09:09.226,2026-08-20 06:09:33.145,WOS:001605598400001
CTNG2026020016467216,DATA2026020034944819,A,CTNG2026020.XML,2026-08-20 06:09:08.159,2026-08-20 06:09:31.251,WOS:001620081900001
CTNG2026020016467249,DATA2026020034944888,A,CTNG2026020.XML,2026-08-20 06:09:08.475,2026-08-20 06:09:32.048,WOS:001582710600001
CTNG2026020016467272,DATA2026020034944913,A,CTNG2026020.XML,2026-08-20 06:09:08.916,2026-08-20 06:09:33.004,WOS:001817053900002
CTNG2026020016467236,DATA2026020034944868,A,CTNG2026020.XML,2026-08-20 06:09:08.365,2026-08-20 06:09:33.151,WOS:001556245700001
CTNG2026020016467191,DATA2026020034944789,A,CTNG2026020.XML,2026-08-20 06:09:07.672,2026-08-20 06:09:31.551,WOS:001745040700009
CTNG2026020016467256,DATA2026020034944897,A,CTNG2026020.XML,2026-08-20 06:09:08.517,2026-08-20 06:09:31.770,WOS:001599160000001
CTNG2026020016467263,DATA2026020034944904,A,CTNG2026020.XML,2026-08-20 06:09:08.686,2026-08-20 06:09:31.980,WOS:001611249100001
CTNG2026020016467210,DATA2026020034944813,A,CTNG2026020.XML,2026-08-20 06:09:08.059,2026-08-20 06:09:32.542,WOS:001468859500001
CTNG2026020016467276,DATA2026020034944917,A,CTNG2026020.XML,2026-08-20 06:09:09.012,2026-08-20 06:09:33.170,WOS:001605598400001
CTNG2026020016467262,DATA2026020034944903,A,CTNG2026020.XML,2026-08-20 06:09:08.663,2026-08-20 06:09:31.996,WOS:001611249100001
CTNG2026020016466669,DATA2026020034944006,A,CTNG2026020.XML,2026-08-20 06:09:00.071,2026-08-20 06:09:32.321,WOS:001644299100001
CTNG2026020016467214,DATA2026020034944817,A,CTNG2026020.XML,2026-08-20 06:09:08.119,2026-08-20 06:09:32.122,WOS:001611550700002
CTNG2026020016467258,DATA2026020034944899,A,CTNG2026020.XML,2026-08-20 06:09:08.570,2026-08-20 06:09:32.231,WOS:001615457100001
CTNG2026020016467274,DATA2026020034944915,A,CTNG2026020.XML,2026-08-20 06:09:08.969,2026-08-20 06:09:33.140,WOS:001605598400001
CTNG2026020016467260,DATA2026020034944901,A,CTNG2026020.XML,2026-08-20 06:09:08.617,2026-08-20 06:09:33.556,WOS:001614001500037
CTNG2026020016466704,DATA2026020034944042,A,CTNG2026020.XML,2026-08-20 06:09:00.710,2026-08-20 06:09:32.481,WOS:001335864800001
CTNG2026020016467275,DATA2026020034944916,A,CTNG2026020.XML,2026-08-20 06:09:08.984,2026-08-20 06:09:33.092,WOS:001608155500001
CTNG2026020016467291,DATA2026020034944932,A,CTNG2026020.XML,2026-08-20 06:09:09.503,2026-08-20 06:09:33.194,WOS:001612966900001
CTNG2026020016467257,DATA2026020034944898,A,CTNG2026020.XML,2026-08-20 06:09:08.549,2026-08-20 06:09:32.528,WOS:001622006800004
CTNG2026020016467278,DATA2026020034944919,A,CTNG2026020.XML,2026-08-20 06:09:09.093,2026-08-20 06:09:33.200,WOS:001612385300001
CTNG2026020016467265,DATA2026020034944906,A,CTNG2026020.XML,2026-08-20 06:09:08.731,2026-08-20 06:09:33.226,WOS:001564930600001
CTNG2026020016467270,DATA2026020034944911,A,CTNG2026020.XML,2026-08-20 06:09:08.864,2026-08-20 06:09:33.319,WOS:001601189200001
CTNG2026020016467287,DATA2026020034944928,A,CTNG2026020.XML,2026-08-20 06:09:09.395,2026-08-20 06:09:34.279,WOS:001570377600001
CTNG2026020016467267,DATA2026020034944908,A,CTNG2026020.XML,2026-08-20 06:09:08.776,2026-08-20 06:09:33.338,WOS:001611266100001
CTNG2026020016467279,DATA2026020034944920,A,CTNG2026020.XML,2026-08-20 06:09:09.129,2026-08-20 06:09:33.359,WOS:001582789800001
CTNG2026020016467283,DATA2026020034944924,A,CTNG2026020.XML,2026-08-20 06:09:09.259,2026-08-20 06:09:34.137,null
CTNG2026020016467273,DATA2026020034944914,A,CTNG2026020.XML,2026-08-20 06:09:08.946,2026-08-20 06:09:33.822,WOS:001590486600001
CTNG2026020016467290,DATA2026020034944931,A,CTNG2026020.XML,2026-08-20 06:09:09.482,2026-08-20 06:09:34.031,WOS:001598373100001
CTNG2026020016467293,DATA2026020034944934,A,CTNG2026020.XML,2026-08-20 06:09:09.555,2026-08-20 06:09:34.687,WOS:001583111500001
CTNG2026020016467311,DATA2026020034944975,A,CTNG2026020.XML,2026-08-20 06:09:09.955,2026-08-20 06:09:34.968,WOS:001607701900005
CTNG2026020016467264,DATA2026020034944905,A,CTNG2026020.XML,2026-08-20 06:09:08.712,2026-08-20 06:09:34.036,WOS:001609907800001
CTNG2026020016467277,DATA2026020034944918,A,CTNG2026020.XML,2026-08-20 06:09:09.043,2026-08-20 06:09:34.273,WOS:001610003300001
CTNG2026020016467285,DATA2026020034944926,A,CTNG2026020.XML,2026-08-20 06:09:09.323,2026-08-20 06:09:34.948,WOS:001610138200002
CTNG2026020016467312,DATA2026020034944978,A,CTNG2026020.XML,2026-08-20 06:09:09.981,2026-08-20 06:09:35.309,WOS:001280766900001
CTNG2026020016467333,DATA2026020034945015,A,CTNG2026020.XML,2026-08-20 06:09:10.206,2026-08-20 06:09:36.203,WOS:001564098400001
CTNG2026020016467281,DATA2026020034944922,A,CTNG2026020.XML,2026-08-20 06:09:09.194,2026-08-20 06:09:34.409,WOS:001611489700001
CTNG2026020016467284,DATA2026020034944925,A,CTNG2026020.XML,2026-08-20 06:09:09.284,2026-08-20 06:09:34.658,WOS:001601122300001
CTNG2026020016467375,DATA2026020034945060,A,CTNG2026020.XML,2026-08-20 06:09:11.146,2026-08-20 06:09:40.293,WOS:001253961500001
CTNG2026020016467289,DATA2026020034944930,A,CTNG2026020.XML,2026-08-20 06:09:09.463,2026-08-20 06:09:34.417,WOS:001609607400001
CTNG2026020016467286,DATA2026020034944927,A,CTNG2026020.XML,2026-08-20 06:09:09.365,2026-08-20 06:09:34.815,WOS:001600355000001
CTNG2026020016467314,DATA2026020034944981,A,CTNG2026020.XML,2026-08-20 06:09:10.002,2026-08-20 06:09:35.281,WOS:001612017400001
CTNG2026020016467320,DATA2026020034944997,A,CTNG2026020.XML,2026-08-20 06:09:10.020,2026-08-20 06:09:35.417,WOS:001627471200003
CTNG2026020016467303,DATA2026020034944959,A,CTNG2026020.XML,2026-08-20 06:09:09.853,2026-08-20 06:09:36.069,WOS:001615033500033
CTNG2026020016467294,DATA2026020034944935,A,CTNG2026020.XML,2026-08-20 06:09:09.737,2026-08-20 06:09:35.403,WOS:001609619200010
CTNG2026020016467308,DATA2026020034944966,A,CTNG2026020.XML,2026-08-20 06:09:09.911,2026-08-20 06:09:36.395,WOS:001650244800001
CTNG2026020016467323,DATA2026020034945000,A,CTNG2026020.XML,2026-08-20 06:09:10.044,2026-08-20 06:09:36.489,WOS:001572293900008
CTNG2026020016467331,DATA2026020034945013,A,CTNG2026020.XML,2026-08-20 06:09:10.154,2026-08-20 06:09:36.935,WOS:001613751200001
CTNG2026020016467343,DATA2026020034945028,A,CTNG2026020.XML,2026-08-20 06:09:10.421,2026-08-20 06:09:37.717,WOS:001602582100001
CTNG2026020016467116,DATA2026020034944683,A,CTNG2026020.XML,2026-08-20 06:09:06.814,2026-08-20 06:09:35.947,WOS:001621599800003
CTNG2026020016467146,DATA2026020034944721,A,CTNG2026020.XML,2026-08-20 06:09:07.068,2026-08-20 06:09:37.486,WOS:001642367800001
CTNG2026020016467324,DATA2026020034945002,A,CTNG2026020.XML,2026-08-20 06:09:10.061,2026-08-20 06:09:38.233,WOS:001619749900011
CTNG2026020016467336,DATA2026020034945021,A,CTNG2026020.XML,2026-08-20 06:09:10.278,2026-08-20 06:09:36.151,WOS:001599876300001
CTNG2026020016467335,DATA2026020034945020,A,CTNG2026020.XML,2026-08-20 06:09:10.259,2026-08-20 06:09:36.634,WOS:001605261400001
CTNG2026020016467307,DATA2026020034944965,A,CTNG2026020.XML,2026-08-20 06:09:09.877,2026-08-20 06:09:36.392,WOS:001650244800001
CTNG2026020016467328,DATA2026020034945009,A,CTNG2026020.XML,2026-08-20 06:09:10.138,2026-08-20 06:09:37.044,WOS:001583116500001
CTNG2026020016467327,DATA2026020034945007,A,CTNG2026020.XML,2026-08-20 06:09:10.118,2026-08-20 06:09:36.415,WOS:001605588300001
CTNG2026020016467332,DATA2026020034945014,A,CTNG2026020.XML,2026-08-20 06:09:10.172,2026-08-20 06:09:36.650,WOS:001502772700001
CTNG2026020016467344,DATA2026020034945029,A,CTNG2026020.XML,2026-08-20 06:09:10.440,2026-08-20 06:09:36.755,WOS:001596012700001
CTNG2026020016467340,DATA2026020034945025,A,CTNG2026020.XML,2026-08-20 06:09:10.372,2026-08-20 06:09:36.874,WOS:001598998200001
CTNG2026020016467351,DATA2026020034945036,A,CTNG2026020.XML,2026-08-20 06:09:10.584,2026-08-20 06:09:37.581,WOS:001608009900004
CTNG2026020016467325,DATA2026020034945003,A,CTNG2026020.XML,2026-08-20 06:09:10.097,2026-08-20 06:09:38.244,WOS:001619749900011
CTNG2026020016467341,DATA2026020034945026,A,CTNG2026020.XML,2026-08-20 06:09:10.391,2026-08-20 06:09:37.175,WOS:001286558000001
CTNG2026020016467346,DATA2026020034945031,A,CTNG2026020.XML,2026-08-20 06:09:10.489,2026-08-20 06:09:37.420,WOS:001605298700005
CTNG2026020016467347,DATA2026020034945032,A,CTNG2026020.XML,2026-08-20 06:09:10.511,2026-08-20 06:09:37.957,WOS:001606478500019
CTNG2026020016467342,DATA2026020034945027,A,CTNG2026020.XML,2026-08-20 06:09:10.407,2026-08-20 06:09:37.295,WOS:001600240400001
CTNG2026020016467348,DATA2026020034945033,A,CTNG2026020.XML,2026-08-20 06:09:10.529,2026-08-20 06:09:37.795,WOS:001494902200001
CTNG2026020016467349,DATA2026020034945034,A,CTNG2026020.XML,2026-08-20 06:09:10.547,2026-08-20 06:09:37.750,WOS:001605544200001
CTNG2026020016467350,DATA2026020034945035,A,CTNG2026020.XML,2026-08-20 06:09:10.564,2026-08-20 06:09:37.947,WOS:001546622300001
CTNG2026020016467358,DATA2026020034945043,A,CTNG2026020.XML,2026-08-20 06:09:10.748,2026-08-20 06:09:38.125,null
CTNG2026020016467354,DATA2026020034945039,A,CTNG2026020.XML,2026-08-20 06:09:10.641,2026-08-20 06:09:38.175,WOS:001605166900001
CTNG2026020016467353,DATA2026020034945038,A,CTNG2026020.XML,2026-08-20 06:09:10.624,2026-08-20 06:09:38.346,WOS:001605298700003
CTNG2026020016467357,DATA2026020034945042,A,CTNG2026020.XML,2026-08-20 06:09:10.717,2026-08-20 06:09:38.182,WOS:001606128300001
CTNG2026020016467365,DATA2026020034945050,A,CTNG2026020.XML,2026-08-20 06:09:10.906,2026-08-20 06:09:38.900,WOS:001606343800001
CTNG2026020016467345,DATA2026020034945030,A,CTNG2026020.XML,2026-08-20 06:09:10.460,2026-08-20 06:09:38.402,WOS:001604631000004
CTNG2026020016467362,DATA2026020034945047,A,CTNG2026020.XML,2026-08-20 06:09:10.842,2026-08-20 06:09:39.449,WOS:001564581400001
CTNG2026020016467370,DATA2026020034945055,A,CTNG2026020.XML,2026-08-20 06:09:11.001,2026-08-20 06:09:39.848,WOS:001597719100001
CTNG2026020016467376,DATA2026020034945061,A,CTNG2026020.XML,2026-08-20 06:09:11.161,2026-08-20 06:09:40.721,WOS:001607981700004
CTNG2026020016467403,DATA2026020034945104,A,CTNG2026020.XML,2026-08-20 06:09:11.522,2026-08-20 06:09:41.207,WOS:001010483400001
CTNG2026020016467388,DATA2026020034945073,A,CTNG2026020.XML,2026-08-20 06:09:11.407,2026-08-20 06:09:41.871,WOS:001345122600001
CTNG2026020016467412,DATA2026020034945118,A,CTNG2026020.XML,2026-08-20 06:09:11.594,2026-08-20 06:09:42.360,WOS:000459361500043
CTNG2026020016467355,DATA2026020034945040,A,CTNG2026020.XML,2026-08-20 06:09:10.669,2026-08-20 06:09:38.525,WOS:001518032400001
CTNG2026020016467360,DATA2026020034945045,A,CTNG2026020.XML,2026-08-20 06:09:10.792,2026-08-20 06:09:38.555,WOS:001571789400001
CTNG2026020016467367,DATA2026020034945052,A,CTNG2026020.XML,2026-08-20 06:09:10.925,2026-08-20 06:09:38.687,WOS:001598998200001
CTNG2026020016467378,DATA2026020034945063,A,CTNG2026020.XML,2026-08-20 06:09:11.198,2026-08-20 06:09:38.823,WOS:001598998200001
CTNG2026020016467359,DATA2026020034945044,A,CTNG2026020.XML,2026-08-20 06:09:10.768,2026-08-20 06:09:38.641,WOS:001607415600009
CTNG2026020016467356,DATA2026020034945041,A,CTNG2026020.XML,2026-08-20 06:09:10.688,2026-08-20 06:09:38.691,WOS:001620279000001
CTNG2026020016467363,DATA2026020034945048,A,CTNG2026020.XML,2026-08-20 06:09:10.870,2026-08-20 06:09:38.813,WOS:001598998200001
CTNG2026020016467337,DATA2026020034945022,A,CTNG2026020.XML,2026-08-20 06:09:10.303,2026-08-20 06:09:39.225,WOS:001606667800001
CTNG2026020016467381,DATA2026020034945066,A,CTNG2026020.XML,2026-08-20 06:09:11.264,2026-08-20 06:09:39.800,WOS:001604350300001
CTNG2026020016467271,DATA2026020034944912,A,CTNG2026020.XML,2026-08-20 06:09:08.888,2026-08-20 06:10:00.497,WOS:001612399500001
CTNG2026020016467280,DATA2026020034944921,A,CTNG2026020.XML,2026-08-20 06:09:09.149,2026-08-20 06:10:00.752,WOS:001605598400001
CTNG2026020016467368,DATA2026020034945053,A,CTNG2026020.XML,2026-08-20 06:09:10.951,2026-08-20 06:09:39.351,WOS:001510653300001
CTNG2026020016467371,DATA2026020034945056,A,CTNG2026020.XML,2026-08-20 06:09:11.032,2026-08-20 06:09:39.371,WOS:001601744800001
CTNG2026020016467377,DATA2026020034945062,A,CTNG2026020.XML,2026-08-20 06:09:11.179,2026-08-20 06:09:39.470,WOS:001598998200001
CTNG2026020016467361,DATA2026020034945046,A,CTNG2026020.XML,2026-08-20 06:09:10.817,2026-08-20 06:09:39.487,WOS:001601236800002
CTNG2026020016467386,DATA2026020034945071,A,CTNG2026020.XML,2026-08-20 06:09:11.373,2026-08-20 06:09:39.588,WOS:001598998200001
CTNG2026020016467372,DATA2026020034945057,A,CTNG2026020.XML,2026-08-20 06:09:11.056,2026-08-20 06:09:39.483,WOS:001603066400001
CTNG2026020016467382,DATA2026020034945067,A,CTNG2026020.XML,2026-08-20 06:09:11.294,2026-08-20 06:09:39.597,WOS:001598998200001
CTNG2026020016467390,DATA2026020034945075,A,CTNG2026020.XML,2026-08-20 06:09:11.434,2026-08-20 06:09:40.354,WOS:001601377300005
CTNG2026020016467393,DATA2026020034945078,A,CTNG2026020.XML,2026-08-20 06:09:11.489,2026-08-20 06:09:41.111,WOS:001607211300001
CTNG2026020016467424,DATA2026020034945151,A,CTNG2026020.XML,2026-08-20 06:09:11.687,2026-08-20 06:09:42.153,WOS:001601172500001
CTNG2026020016467338,DATA2026020034945023,A,CTNG2026020.XML,2026-08-20 06:09:10.324,2026-08-20 06:09:39.611,WOS:001602166100001
CTNG2026020016467369,DATA2026020034945054,A,CTNG2026020.XML,2026-08-20 06:09:10.977,2026-08-20 06:09:39.690,WOS:001597719100001
CTNG2026020016467373,DATA2026020034945058,A,CTNG2026020.XML,2026-08-20 06:09:11.076,2026-08-20 06:09:39.731,WOS:001598998200001
CTNG2026020016467380,DATA2026020034945065,A,CTNG2026020.XML,2026-08-20 06:09:11.244,2026-08-20 06:09:39.841,WOS:001546139000001
CTNG2026020016467389,DATA2026020034945074,A,CTNG2026020.XML,2026-08-20 06:09:11.419,2026-08-20 06:09:40.289,WOS:001645429700006
CTNG2026020016467379,DATA2026020034945064,A,CTNG2026020.XML,2026-08-20 06:09:11.221,2026-08-20 06:09:40.524,WOS:001601233900001
CTNG2026020016467392,DATA2026020034945077,A,CTNG2026020.XML,2026-08-20 06:09:11.470,2026-08-20 06:09:41.158,WOS:001284793300001
CTNG2026020016467387,DATA2026020034945072,A,CTNG2026020.XML,2026-08-20 06:09:11.391,2026-08-20 06:09:41.576,WOS:001601723400001
CTNG2026020016467399,DATA2026020034945096,A,CTNG2026020.XML,2026-08-20 06:09:11.503,2026-08-20 06:09:40.615,WOS:001124061200002
CTNG2026020016467384,DATA2026020034945069,A,CTNG2026020.XML,2026-08-20 06:09:11.341,2026-08-20 06:09:40.823,WOS:001602659100001
CTNG2026020016467404,DATA2026020034945105,A,CTNG2026020.XML,2026-08-20 06:09:11.543,2026-08-20 06:09:41.406,WOS:001628129900001
CTNG2026020016467414,DATA2026020034945130,A,CTNG2026020.XML,2026-08-20 06:09:11.615,2026-08-20 06:09:41.630,WOS:001648255700001
CTNG2026020016466933,DATA2026020034944415,A,CTNG2026020.XML,2026-08-20 06:09:03.668,2026-08-20 06:09:41.931,WOS:001631586700001
CTNG2026020016467391,DATA2026020034945076,A,CTNG2026020.XML,2026-08-20 06:09:11.449,2026-08-20 06:09:41.140,WOS:001603687300010
CTNG2026020016467292,DATA2026020034944933,A,CTNG2026020.XML,2026-08-20 06:09:09.526,2026-08-20 06:09:41.742,WOS:001572761700001
CTNG2026020016467421,DATA2026020034945146,A,CTNG2026020.XML,2026-08-20 06:09:11.664,2026-08-20 06:09:42.123,WOS:001597437800015
CTNG2026020016467310,DATA2026020034944973,A,CTNG2026020.XML,2026-08-20 06:09:09.930,2026-08-20 06:09:42.777,WOS:001607595000001
CTNG2026020016467425,DATA2026020034945154,A,CTNG2026020.XML,2026-08-20 06:09:11.725,2026-08-20 06:09:42.124,WOS:001596409200004
CTNG2026020016467420,DATA2026020034945144,A,CTNG2026020.XML,2026-08-20 06:09:11.642,2026-08-20 06:09:42.262,WOS:001606119100001
CTNG2026020016467431,DATA2026020034945160,A,CTNG2026020.XML,2026-08-20 06:09:11.794,2026-08-20 06:09:42.444,WOS:001582507900002
CTNG2026020016466954,DATA2026020034944436,A,CTNG2026020.XML,2026-08-20 06:09:04.128,2026-08-20 06:09:42.628,WOS:001596148800001
CTNG2026020016467429,DATA2026020034945158,A,CTNG2026020.XML,2026-08-20 06:09:11.757,2026-08-20 06:09:42.447,WOS:001593370700002
CTNG2026020016467430,DATA2026020034945159,A,CTNG2026020.XML,2026-08-20 06:09:11.779,2026-08-20 06:09:42.764,WOS:001596420600001
CTNG2026020016467437,DATA2026020034945166,A,CTNG2026020.XML,2026-08-20 06:09:11.919,2026-08-20 06:09:42.448,WOS:001582507900002
CTNG2026020016467453,DATA2026020034945189,A,CTNG2026020.XML,2026-08-20 06:09:12.206,2026-08-20 06:09:42.697,null
CTNG2026020016467435,DATA2026020034945164,A,CTNG2026020.XML,2026-08-20 06:09:11.878,2026-08-20 06:09:42.769,WOS:001596420600001
CTNG2026020016467438,DATA2026020034945167,A,CTNG2026020.XML,2026-08-20 06:09:12.095,2026-08-20 06:09:43.033,WOS:001597423800001
CTNG2026020016467433,DATA2026020034945162,A,CTNG2026020.XML,2026-08-20 06:09:11.842,2026-08-20 06:09:42.918,WOS:001598183200012
CTNG2026020016467434,DATA2026020034945163,A,CTNG2026020.XML,2026-08-20 06:09:11.863,2026-08-20 06:09:42.962,WOS:001600669300025
CTNG2026020016467432,DATA2026020034945161,A,CTNG2026020.XML,2026-08-20 06:09:11.817,2026-08-20 06:09:43.054,WOS:001500462400002
CTNG2026020016467454,DATA2026020034945190,A,CTNG2026020.XML,2026-08-20 06:09:12.231,2026-08-20 06:09:43.211,null
CTNG2026020016467436,DATA2026020034945165,A,CTNG2026020.XML,2026-08-20 06:09:11.901,2026-08-20 06:09:43.140,WOS:001597344100001
CTNG2026020016467463,DATA2026020034945206,A,CTNG2026020.XML,2026-08-20 06:09:12.268,2026-08-20 06:09:43.472,WOS:001628506300004
CTNG2026020016467445,DATA2026020034945176,A,CTNG2026020.XML,2026-08-20 06:09:12.147,2026-08-20 06:09:44.215,WOS:000665860000038
CTNG2026020016467468,DATA2026020034945212,A,CTNG2026020.XML,2026-08-20 06:09:12.307,2026-08-20 06:09:43.776,WOS:001598319400001
CTNG2026020016467460,DATA2026020034945202,A,CTNG2026020.XML,2026-08-20 06:09:12.250,2026-08-20 06:09:43.902,WOS:000688508300007
CTNG2026020016467441,DATA2026020034945170,A,CTNG2026020.XML,2026-08-20 06:09:12.111,2026-08-20 06:09:43.930,WOS:001579006400006
CTNG2026020016467451,DATA2026020034945183,A,CTNG2026020.XML,2026-08-20 06:09:12.173,2026-08-20 06:09:43.986,WOS:001605582300003
CTNG2026020016467485,DATA2026020034945239,A,CTNG2026020.XML,2026-08-20 06:09:12.476,2026-08-20 06:09:45.123,WOS:001595602200001
CTNG2026020016467483,DATA2026020034945236,A,CTNG2026020.XML,2026-08-20 06:09:12.451,2026-08-20 06:09:45.154,WOS:001595602200001
CTNG2026020016467467,DATA2024144026791855,A,CTNG2026020.XML,2026-08-20 06:09:12.286,2026-08-20 06:09:44.265,WOS:000946083600002
CTNG2026020016467494,DATA2026020034945259,A,CTNG2026020.XML,2026-08-20 06:09:12.530,2026-08-20 06:09:45.121,WOS:001598726000002
CTNG2026020016467475,DATA2026020034945225,A,CTNG2026020.XML,2026-08-20 06:09:12.389,2026-08-20 06:09:45.350,WOS:001348382900036
CTNG2026020016467473,DATA2026020034945220,A,CTNG2026020.XML,2026-08-20 06:09:12.354,2026-08-20 06:09:45.811,WOS:001477639500001
CTNG2026020016467444,DATA2026020034945174,A,CTNG2026020.XML,2026-08-20 06:09:12.128,2026-08-20 06:09:44.684,WOS:001512615000001
CTNG2026020016467487,DATA2026020034945245,A,CTNG2026020.XML,2026-08-20 06:09:12.502,2026-08-20 06:09:44.891,null
CTNG2026020016467495,DATA2026020034945260,A,CTNG2026020.XML,2026-08-20 06:09:12.550,2026-08-20 06:09:44.932,WOS:001594864900001
CTNG2026020016467497,DATA2026020034945262,A,CTNG2026020.XML,2026-08-20 06:09:12.628,2026-08-20 06:09:45.959,WOS:001596665000008
CTNG2026020016467480,DATA2026020034945231,A,CTNG2026020.XML,2026-08-20 06:09:12.426,2026-08-20 06:09:44.959,null
CTNG2026020016467505,DATA2026020034945270,A,CTNG2026020.XML,2026-08-20 06:09:12.801,2026-08-20 06:09:45.347,WOS:001593312300002
CTNG2026020016467472,DATA2026020034945219,A,CTNG2026020.XML,2026-08-20 06:09:12.328,2026-08-20 06:09:45.364,WOS:001348382900036
CTNG2026020016467508,DATA2026020034945273,A,CTNG2026020.XML,2026-08-20 06:09:12.856,2026-08-20 06:09:45.907,WOS:001611854600009
CTNG2026020016467512,DATA2026020034945277,A,CTNG2026020.XML,2026-08-20 06:09:12.931,2026-08-20 06:09:47.188,WOS:001545202400001
CTNG2026020016467504,DATA2026020034945269,A,CTNG2026020.XML,2026-08-20 06:09:12.784,2026-08-20 06:09:46.036,WOS:001598999900001
CTNG2026020016467498,DATA2026020034945263,A,CTNG2026020.XML,2026-08-20 06:09:12.645,2026-08-20 06:09:46.445,WOS:001593507700001
CTNG2026020016467513,DATA2026020034945278,A,CTNG2026020.XML,2026-08-20 06:09:12.951,2026-08-20 06:09:47.609,WOS:001552875300001
CTNG2026020016467509,DATA2026020034945274,A,CTNG2026020.XML,2026-08-20 06:09:12.872,2026-08-20 06:09:47.626,WOS:001339794400001
CTNG2026020016467500,DATA2026020034945265,A,CTNG2026020.XML,2026-08-20 06:09:12.677,2026-08-20 06:09:46.343,WOS:001594960200001
CTNG2026020016467474,DATA2026020034945221,A,CTNG2026020.XML,2026-08-20 06:09:12.376,2026-08-20 06:09:46.428,WOS:001593451100001
CTNG2026020016467506,DATA2026020034945271,A,CTNG2026020.XML,2026-08-20 06:09:12.823,2026-08-20 06:09:46.461,WOS:001593312300002
CTNG2026020016467519,DATA2026020034945284,A,CTNG2026020.XML,2026-08-20 06:09:13.079,2026-08-20 06:09:48.478,WOS:001598610100001
CTNG2026020016467501,DATA2026020034945266,A,CTNG2026020.XML,2026-08-20 06:09:12.691,2026-08-20 06:09:46.646,WOS:001528386600001
CTNG2026020016467511,DATA2026020034945276,A,CTNG2026020.XML,2026-08-20 06:09:12.916,2026-08-20 06:09:47.899,WOS:001733527700001
CTNG2026020016467523,DATA2026020034945288,A,CTNG2026020.XML,2026-08-20 06:09:13.191,2026-08-20 06:09:49.186,WOS:001336960300001
CTNG2026020016467507,DATA2026020034945272,A,CTNG2026020.XML,2026-08-20 06:09:12.841,2026-08-20 06:09:46.881,WOS:001598194200007
CTNG2026020016467517,DATA2026020034945282,A,CTNG2026020.XML,2026-08-20 06:09:13.047,2026-08-20 06:09:47.753,WOS:001591123700001
CTNG2026020016467521,DATA2026020034945286,A,CTNG2026020.XML,2026-08-20 06:09:13.152,2026-08-20 06:09:48.397,WOS:001594823200021
CTNG2026020016467516,DATA2026020034945281,A,CTNG2026020.XML,2026-08-20 06:09:13.021,2026-08-20 06:09:48.399,WOS:001518484000001
CTNG2026020016467525,DATA2026020034945290,A,CTNG2026020.XML,2026-08-20 06:09:13.243,2026-08-20 06:09:49.111,WOS:001590018300001
CTNG2026020016467524,DATA2026020034945289,A,CTNG2026020.XML,2026-08-20 06:09:13.213,2026-08-20 06:09:48.437,WOS:001635099400002
CTNG2026020016467531,DATA2026020034945302,A,CTNG2026020.XML,2026-08-20 06:09:13.311,2026-08-20 06:09:49.248,WOS:001381397600017
CTNG2026020016467518,DATA2026020034945283,A,CTNG2026020.XML,2026-08-20 06:09:13.060,2026-08-20 06:09:48.711,WOS:001597073400009
CTNG2026020016467530,DATA2026020034945300,A,CTNG2026020.XML,2026-08-20 06:09:13.283,2026-08-20 06:09:49.282,WOS:001579657400001
CTNG2026020016467529,DATA2026020034945299,A,CTNG2026020.XML,2026-08-20 06:09:13.261,2026-08-20 06:09:49.582,WOS:001630277500002
CTNG2026020016467503,DATA2026020034945268,A,CTNG2026020.XML,2026-08-20 06:09:12.757,2026-08-20 06:09:49.862,WOS:001598740500014
CTNG2026020016467499,DATA2026020034945264,A,CTNG2026020.XML,2026-08-20 06:09:12.664,2026-08-20 06:09:48.737,WOS:001526700600001
CTNG2026020016467522,DATA2026020034945287,A,CTNG2026020.XML,2026-08-20 06:09:13.175,2026-08-20 06:09:49.765,WOS:001593698100001
